Time,Pitch angle,Roll angle,Pitch rate,Roll rate,Yaw rate,Long acc,Lat acc,Norm acc,True HDG,IRS GS,IRS Alt,IRS Vert acc,IRS Flight path angle,Press alt,IAS,TAS,Temp,GPS Track,GPS GS,GPS Alt,Fuel,Elevator,Aileron,Rudder,Tab Angle,True AoA
39.407,-2.829,-0.923,0.211,0.004,0.895,0.142,-0.016,0.951,-161.136,97.875,145.5,-0.057,-0.308,191,110,110,14,200,94,35,665.759,2.421,-1.205,0.244,-0.188,1.819
39.427,-2.802,-0.906,0.586,0.262,1.012,0.141,-0.016,0.977,-161.104,98,145.5,-0.032,-0.308,191,110,110,14,200,94,35,665.759,2.425,-1.232,0.247,-0.189,1.828
39.447,-2.785,-0.89,0.734,0.402,1.062,0.137,-0.015,1.029,-161.104,98,145.5,0.021,-0.308,191,110,110,14,200,94,35,665.759,2.3,-1.134,0.253,-0.145,1.842
39.467,-2.774,-0.879,0.832,0.543,1.113,0.135,-0.012,1.044,-161.071,98.125,145.5,0.036,-0.291,191,110,110,14,200,94,35,665.759,2.297,-1.062,0.252,-0.144,1.81
39.487,-2.747,-0.846,0.941,0.793,1.23,0.136,-0.01,1.053,-161.038,98.25,145.5,0.045,-0.28,191,110,110,14,200,94,35,665.759,2.415,-1.214,0.258,-0.185,1.8
39.507,-2.73,-0.835,0.965,0.871,1.301,0.141,-0.007,1.056,-161.038,98.25,145.5,0.049,-0.28,191,110,110,14,200,94,35,665.759,2.305,-1.209,0.251,-0.146,1.801
39.527,-2.708,-0.824,0.992,0.91,1.371,0.143,-0.001,1.05,-160.999,98.375,145.5,0.042,-0.275,191,110,110,14,200,94,35,665.759,2.307,-1.045,0.262,-0.148,1.808
39.547,-2.675,-0.807,1.008,0.945,1.441,0.144,0.002,1.043,-160.955,98.5,145.5,0.034,-0.269,191,110,110,14,200,94,35,665.759,2.359,-1.041,0.321,-0.166,1.809
39.567,-2.664,-0.78,1.039,0.996,1.535,0.146,0.005,1.035,-160.955,98.5,145.5,0.027,-0.269,191,110,110,14,200,94,35,665.759,2.496,-1.072,0.282,-0.213,1.818
39.587,-2.648,-0.764,1.023,1.023,1.582,0.146,0.016,1.051,-160.911,98.625,145.5,0.043,-0.253,191,110,110,14,200,94,35,665.759,2.3,-1.048,0.376,-0.145,1.81
39.607,-2.642,-0.753,0.973,1.031,1.617,0.145,0.022,1.068,-160.862,98.625,145.5,0.06,-0.231,191,110,110,14,200,94,35,665.759,2.396,-1.076,0.34,-0.179,1.797
39.627,-2.637,-0.742,0.719,0.898,1.707,0.142,0.025,1.084,-160.862,98.75,145.5,0.076,-0.231,191,110,110,14,200,94,35,665.759,2.451,-0.991,0.357,-0.198,1.796
39.647,-2.642,-0.731,0.543,0.809,1.75,0.14,0.027,1.107,-160.812,98.875,145.5,0.09,-0.198,191,110,110,14,200,94,35,665.759,2.326,-0.953,0.374,-0.154,1.797
39.667,-2.648,-0.725,0.348,0.73,1.785,0.138,0.035,1.108,-160.812,98.875,145.5,0.101,-0.198,191,110,110,14,200,94,35,665.759,2.31,-1.011,0.343,-0.149,1.795
39.687,-2.653,-0.72,0.16,0.652,1.824,0.139,0.038,1.1,-160.757,99,145.5,0.093,-0.165,191,110,110,14,200,94,35,665.759,2.439,-1.069,0.321,-0.193,1.787
39.707,-2.675,-0.725,-0.215,0.441,1.918,0.142,0.039,1.087,-160.703,99.125,145.5,0.08,-0.143,191,110,110,14,200,94,35,665.759,2.307,-1.005,0.351,-0.147,1.797
39.727,-2.692,-0.736,-0.402,0.273,1.961,0.152,0.046,1.055,-160.703,99.125,145.5,0.048,-0.143,191,110,110,14,200,94,35,665.759,2.298,-0.56,0.452,-0.144,1.819
39.747,-2.703,-0.747,-0.57,0.086,1.996,0.155,0.05,1.034,-160.642,99.125,145.5,0.027,-0.126,191,110,110,14,200,94,35,665.759,2.3,-0.753,0.551,-0.145,1.832
39.768,-2.736,-0.764,-0.832,-0.086,2.023,0.156,0.053,1.017,-160.582,99.25,145.5,0.009,-0.115,191,110,110,14,200,94,35,665.759,2.301,-0.951,0.583,-0.145,1.828
39.788,-2.758,-0.775,-0.945,-0.344,2.047,0.153,0.054,1.007,-160.582,99.25,145.5,-0.001,-0.115,191,110,110,14,200,94,35,665.759,2.297,-0.941,0.54,-0.144,1.803
39.808,-2.774,-0.786,-1.051,-0.422,2.062,0.145,0.053,0.99,-160.516,99.375,145.5,-0.017,-0.121,191,110,110,14,200,94,35,665.759,2.296,-0.595,0.532,-0.144,1.815
39.828,-2.796,-0.786,-1.133,-0.437,2.078,0.143,0.053,0.985,-160.455,99.5,145.5,-0.022,-0.143,191,110,110,14,200,94,35,665.759,2.3,-0.342,0.563,-0.145,1.808
39.848,-2.834,-0.78,-1.223,-0.316,2.105,0.145,0.054,0.979,-160.455,99.5,145.5,-0.028,-0.143,191,110,110,14,200,94,35,665.759,2.299,-0.44,0.723,-0.145,1.811
39.868,-2.845,-0.775,-1.219,-0.207,2.117,0.147,0.052,0.962,-160.389,99.625,145.5,-0.046,-0.154,191,110,110,14,200,94,35,665.759,2.307,-0.588,0.738,-0.147,1.8
39.888,-2.856,-0.769,-1.168,-0.07,2.121,0.145,0.053,0.952,-160.323,99.625,145.5,-0.056,-0.154,191,110,110,14,200,94,35,665.759,2.352,-0.45,0.803,-0.163,1.785
39.908,-2.862,-0.747,-0.906,0.086,2.117,0.144,0.056,0.941,-160.323,99.75,145.5,-0.067,-0.176,191,110,110,14,200,94,35,665.759,2.366,-0.308,0.895,-0.168,1.783
39.928,-2.862,-0.736,-0.738,0.395,2.125,0.143,0.06,0.932,-160.258,99.875,145.5,-0.076,-0.203,191,110,110,14,200,94,35,665.759,2.192,-0.386,0.899,-0.108,1.78
39.948,-2.856,-0.736,-0.562,0.461,2.125,0.139,0.063,0.928,-160.258,99.875,145.5,-0.079,-0.203,191,110,110,14,200,94,35,665.759,2.035,-0.463,1.041,-0.053,1.772
39.968,-2.856,-0.742,-0.391,0.445,2.129,0.138,0.065,0.934,-160.186,100,145.5,-0.073,-0.225,191,110,110,14,200,97,35,665.759,1.692,-0.315,1.276,0.068,1.766
39.988,-2.84,-0.747,-0.059,0.34,2.133,0.138,0.068,0.942,-160.12,100.125,145.5,-0.065,-0.236,191,110,110,14,200,97,35,665.759,1.509,-0.312,1.306,0.132,1.755
40.008,-2.834,-0.742,0.09,0.301,2.125,0.137,0.071,0.958,-160.12,100.125,145.5,-0.057,-0.236,191,110,110,14,200,97,35,665.759,1.503,-0.378,1.472,0.134,1.755
40.028,-2.823,-0.742,0.234,0.262,2.113,0.137,0.077,0.968,-160.06,100.25,145.5,-0.039,-0.242,191,110,110,14,200,97,35,665.759,1.505,-0.458,1.628,0.133,1.712
40.048,-2.807,-0.747,0.355,0.18,2.102,0.137,0.08,0.978,-159.988,100.375,145.5,-0.029,-0.247,191,110,110,14,200,97,35,665.759,1.464,-0.357,1.823,0.148,1.652
40.068,-2.796,-0.78,0.535,-0.117,2.102,0.135,0.086,0.985,-159.988,100.375,145.5,-0.022,-0.247,191,110,110,14,200,97,35,665.759,1.245,-0.3,1.883,0.224,1.517
40.088,-2.785,-0.797,0.594,-0.316,2.109,0.135,0.098,0.994,-159.922,100.375,145.5,-0.013,-0.253,191,110,110,14,200,97,35,665.759,1.002,-0.417,1.831,0.31,1.541
40.108,-2.774,-0.818,0.629,-0.52,2.109,0.134,0.102,0.993,-159.862,100.375,145.5,-0.014,-0.253,191,110,110,14,200,97,35,665.759,0.591,-0.327,2.085,0.454,1.575
40.128,-2.752,-0.857,0.656,-0.871,2.094,0.132,0.104,0.989,-159.862,100.5,145.5,-0.017,-0.253,191,110,110,14,200,97,35,665.759,0.384,-0.295,2.353,0.526,1.711
40.148,-2.736,-0.868,0.703,-0.934,2.055,0.13,0.108,0.971,-159.796,100.625,145.5,-0.024,-0.269,191,110,110,14,200,97,35,665.759,-0.024,-0.286,2.411,0.669,1.669
40.168,-2.719,-0.868,0.75,-0.898,2.008,0.133,0.117,0.964,-159.796,100.625,145.5,-0.042,-0.269,191,110,110,14,200,97,35,665.759,-0.068,-0.312,2.419,0.684,1.529
40.188,-2.697,-0.862,0.824,-0.773,1.945,0.134,0.12,0.959,-159.736,100.75,145.5,-0.047,-0.297,191,110,110,14,200,97,35,665.759,-0.16,-0.268,2.51,0.715,1.553
40.208,-2.653,-0.851,1.035,-0.359,1.801,0.135,0.122,0.957,-159.675,100.875,145.5,-0.049,-0.313,191,110,110,14,200,97,35,665.759,-0.667,-0.225,2.659,0.893,1.571
40.228,-2.626,-0.84,1.176,-0.109,1.719,0.137,0.132,0.963,-159.675,100.875,145.5,-0.042,-0.313,191,110,110,14,200,97,35,665.759,-0.841,-0.262,2.8,0.954,1.56
40.248,-2.598,-0.824,1.312,0.121,1.629,0.137,0.139,0.974,-159.626,101,145.5,-0.031,-0.319,191,110,110,14,200,97,35,665.759,-0.827,-0.287,2.856,0.95,1.548
40.268,-2.543,-0.813,1.551,0.406,1.457,0.135,0.145,0.989,-159.576,101.125,145.5,-0.016,-0.324,191,110,110,14,200,97,35,665.759,-0.954,-0.271,3.258,0.995,1.541
40.288,-2.521,-0.813,1.609,0.449,1.375,0.134,0.151,1.023,-159.576,101.125,145.5,0.001,-0.324,191,110,110,14,200,97,35,665.759,-1.116,-0.25,3.389,1.051,1.535
40.308,-2.494,-0.813,1.645,0.461,1.27,0.132,0.166,1.039,-159.532,101.125,145.5,0.034,-0.319,191,110,110,14,200,97,35,665.759,-1.306,-0.239,3.686,1.117,1.555
40.328,-2.477,-0.802,1.637,0.457,1.145,0.132,0.173,1.054,-159.494,101.25,145,0.05,-0.297,191,110,110,14,200,97,35,665.759,-1.453,-0.248,3.84,1.169,1.559
40.348,-2.439,-0.813,1.527,0.352,0.855,0.132,0.177,1.067,-159.494,101.25,145,0.063,-0.297,191,110,110,14,200,97,35,665.759,-1.455,-0.276,4.257,1.17,1.577
40.368,-2.422,-0.824,1.43,0.199,0.719,0.135,0.179,1.076,-159.467,101.375,145,0.071,-0.28,191,110,110,14,200,97,35,665.759,-1.611,-0.288,4.857,1.224,1.565
40.388,-2.406,-0.835,1.328,-0.004,0.582,0.137,0.178,1.072,-159.445,101.375,145,0.068,-0.275,191,110,110,14,200,97,35,665.759,-1.799,-0.279,4.986,1.29,1.537
40.408,-2.379,-0.873,1.121,-0.477,0.453,0.139,0.177,1.065,-159.445,101.5,145,0.06,-0.275,191,110,110,14,200,97,35,665.759,-1.823,-0.225,4.983,1.299,1.504
40.428,-2.368,-0.895,1.051,-0.691,0.187,0.139,0.175,1.054,-159.434,101.625,145,0.049,-0.269,191,110,110,14,200,97,35,665.759,-1.833,-0.26,4.986,1.302,1.511
40.448,-2.351,-0.906,0.992,-0.844,0.051,0.141,0.169,1.023,-159.434,101.625,145,0.019,-0.269,191,110,110,14,200,97,35,665.759,-2.069,-0.267,4.984,1.384,1.538
40.469,-2.335,-0.912,0.957,-0.898,-0.094,0.143,0.168,1.005,-159.434,101.75,145,0,-0.264,191,110,110,14,200,97,35,665.759,-2.149,-0.292,4.986,1.412,1.534
40.489,-2.307,-0.906,0.918,-0.691,-0.383,0.145,0.169,0.989,-159.434,101.875,145,-0.016,-0.258,191,110,110,14,200,97,35,665.759,-2.447,-0.26,4.985,1.517,1.516
40.509,-2.285,-0.895,0.934,-0.492,-0.551,0.146,0.167,0.976,-159.434,101.875,145,-0.028,-0.258,191,110,110,14,200,97,35,665.759,-2.612,-0.257,4.984,1.574,1.504
40.529,-2.269,-0.89,0.965,-0.289,-0.719,0.146,0.167,0.976,-159.45,101.875,145,-0.028,-0.258,191,112,110,14,200,97,35,665.759,-2.692,-0.273,4.986,1.602,1.521
40.549,-2.236,-0.873,1.035,0.059,-0.887,0.147,0.167,0.977,-159.472,102,145,-0.027,-0.258,191,112,110,14,200,97,35,665.759,-2.928,-0.27,4.984,1.685,1.584
40.569,-2.214,-0.862,1.074,0.187,-1.207,0.146,0.167,0.98,-159.472,102,145,-0.024,-0.258,190,112,110,14,200,97,35,665.759,-2.993,-0.271,4.72,1.707,1.612
40.589,-2.197,-0.857,1.121,0.297,-1.363,0.146,0.16,0.994,-159.505,102.125,145,-0.01,-0.258,190,112,110,14,200,97,35,665.759,-3.104,-0.271,4.075,1.747,1.623
40.609,-2.175,-0.846,1.152,0.383,-1.516,0.146,0.154,1,-159.549,102.125,145,-0.004,-0.258,190,112,110,14,200,97,35,665.759,-3.24,-0.27,3.872,1.795,1.711
40.629,-2.137,-0.813,1.203,0.602,-1.824,0.146,0.149,1.005,-159.549,102.25,145,0.001,-0.258,190,112,110,14,200,97,35,665.759,-3.681,-0.289,3.77,1.948,1.842
40.649,-2.115,-0.797,1.238,0.723,-1.984,0.145,0.143,1.022,-159.604,102.375,145,0.008,-0.258,190,112,110,14,200,97,35,665.759,-3.789,-0.292,3.545,1.986,1.98
40.669,-2.098,-0.775,1.273,0.824,-2.145,0.146,0.131,1.028,-159.664,102.375,145,0.023,-0.258,190,112,110,14,200,97,35,665.759,-3.847,-0.285,3.422,2.006,2.008
40.689,-2.06,-0.769,1.289,0.867,-2.289,0.147,0.124,1.032,-159.664,102.5,145,0.027,-0.258,190,112,110,14,200,97,35,665.759,-4.01,-0.267,3.286,2.064,1.963
40.709,-2.038,-0.769,1.316,0.676,-2.562,0.147,0.117,1.035,-159.736,102.625,145,0.03,-0.258,190,112,110,14,200,97,35,665.759,-4.219,-0.344,3.001,2.137,1.92
40.729,-2.016,-0.78,1.344,0.453,-2.687,0.145,0.104,1.037,-159.736,102.625,145,0.032,-0.258,190,115,110,14,200,97,35,665.759,-4.236,-0.678,2.699,2.142,1.777
40.749,-1.989,-0.791,1.375,0.187,-2.793,0.144,0.095,1.032,-159.813,102.75,145,0.028,-0.258,190,115,112,14,200,97,35,665.759,-4.245,-0.587,2.515,2.146,1.738
40.769,-1.939,-0.818,1.437,-0.312,-2.945,0.144,0.085,1.029,-159.901,102.875,145,0.024,-0.242,190,115,112,14,200,97,35,665.759,-4.291,-0.892,2.359,2.162,1.741
40.789,-1.923,-0.835,1.465,-0.516,-3.004,0.144,0.078,1.032,-159.901,102.875,145,0.024,-0.242,190,115,112,14,200,97,35,665.759,-4.485,-0.982,2.009,2.229,1.744
40.809,-1.901,-0.846,1.473,-0.676,-3.066,0.144,0.066,1.035,-159.988,102.875,145,0.031,-0.22,190,115,112,14,200,97,35,665.759,-4.538,-1.047,1.829,2.249,1.769
40.829,-1.862,-0.862,1.465,-0.82,-3.133,0.143,0.057,1.035,-160.082,103,145,0.03,-0.203,190,115,112,14,200,97,35,665.759,-4.529,-1.076,1.714,2.245,1.761
40.849,-1.846,-0.917,1.387,-1.195,-3.246,0.143,0.046,1.031,-160.082,103,145,0.026,-0.203,190,115,112,14,200,97,35,665.759,-4.765,-1.075,1.407,2.328,1.792
40.869,-1.829,-0.945,1.344,-1.402,-3.285,0.144,0.027,1.005,-160.175,103.125,145,0,-0.203,190,115,112,14,200,97,35,665.759,-5.099,-1.083,1.096,2.444,1.825
40.889,-1.813,-0.978,1.293,-1.586,-3.293,0.144,0.017,0.984,-160.28,103.125,145,-0.022,-0.22,190,115,112,14,200,97,35,665.759,-5.03,-1.073,0.889,2.421,1.812
40.909,-1.769,-1.027,1.25,-1.789,-3.277,0.143,0.005,0.965,-160.28,103.25,145,-0.04,-0.22,190,115,112,14,200,97,35,665.759,-5.129,-1.081,0.836,2.455,1.919
40.929,-1.747,-1.038,1.285,-1.766,-3.262,0.143,-0.007,0.949,-160.378,103.375,145,-0.057,-0.242,190,115,112,14,200,97,35,665.759,-5.151,-1.074,0.812,2.463,1.933
40.949,-1.719,-1.049,1.348,-1.668,-3.242,0.148,-0.027,0.913,-160.378,103.375,145,-0.093,-0.242,190,115,112,14,200,97,35,665.759,-5.448,-1.209,0.663,2.567,1.947
40.969,-1.692,-1.06,1.43,-1.508,-3.211,0.149,-0.035,0.9,-160.477,103.5,145,-0.106,-0.275,190,115,112,14,200,101,35,665.759,-5.552,-1.18,0.713,2.603,1.983
40.989,-1.626,-1.06,1.668,-1.066,-3.129,0.15,-0.04,0.894,-160.571,103.625,145,-0.111,-0.291,190,115,112,14,200,101,35,665.759,-5.552,-1.151,0.673,2.603,2.028
41.009,-1.588,-1.066,1.812,-0.855,-3.082,0.151,-0.05,0.9,-160.571,103.625,145,-0.106,-0.291,190,115,112,14,200,101,35,665.759,-5.552,-1.168,0.691,2.603,2.084
41.029,-1.549,-1.077,1.965,-0.711,-3.035,0.153,-0.055,0.909,-160.67,103.625,145,-0.097,-0.319,190,115,112,14,200,101,35,665.759,-5.62,-1.189,0.689,2.627,2.127
41.049,-1.472,-1.088,2.234,-0.613,-2.98,0.154,-0.061,0.922,-160.763,103.75,145,-0.084,-0.352,190,115,112,14,200,101,35,665.759,-6.004,-1.238,0.783,2.762,2.191
41.069,-1.434,-1.082,2.352,-0.441,-2.859,0.156,-0.068,0.958,-160.763,103.75,145,-0.069,-0.352,190,115,112,14,200,101,35,665.759,-6.018,-1.259,0.695,2.766,2.225
41.089,-1.395,-1.077,2.445,-0.289,-2.781,0.154,-0.08,0.983,-160.856,103.875,145,-0.023,-0.357,190,115,112,14,200,101,35,665.759,-6.264,-1.143,0.679,2.853,2.254
41.109,-1.357,-1.06,2.52,-0.074,-2.699,0.151,-0.084,1.009,-160.939,104,145,0.003,-0.352,190,115,112,14,200,101,35,665.759,-6.516,-1.224,0.59,2.94,2.29
41.129,-1.274,-1.022,2.605,0.395,-2.531,0.149,-0.087,1.03,-160.939,104,145,0.024,-0.352,190,115,112,14,200,101,35,665.456,-6.595,-1.443,0.552,2.968,2.347
41.149,-1.236,-1.016,2.621,0.531,-2.43,0.149,-0.09,1.061,-161.021,104.125,144.5,0.055,-0.33,190,117,114,14,200,101,35,665.456,-6.554,-1.492,0.477,2.954,2.36
41.17,-1.198,-1.016,2.609,0.559,-2.312,0.151,-0.091,1.07,-161.093,104.125,144.5,0.064,-0.302,190,117,114,14,200,101,35,665.456,-6.595,-1.335,0.409,2.968,2.372
41.19,-1.121,-1.033,2.555,0.352,-2.102,0.151,-0.09,1.074,-161.093,104.25,144.5,0.068,-0.302,190,117,114,14,200,101,35,665.456,-6.596,-1.267,0.233,2.969,2.396
41.21,-1.082,-1.038,2.547,0.207,-2.004,0.151,-0.091,1.067,-161.164,104.375,144.5,0.067,-0.286,190,117,114,14,200,101,35,665.456,-6.595,-1.476,0.245,2.968,2.445
41.23,-1.044,-1.038,2.531,0.078,-1.898,0.151,-0.097,1.062,-161.164,104.375,144.5,0.057,-0.286,190,117,114,14,200,101,35,665.456,-6.593,-1.46,0.23,2.968,2.499
41.25,-1,-1.038,2.531,-0.027,-1.785,0.15,-0.101,1.057,-161.23,104.375,144.5,0.052,-0.275,190,117,114,14,200,101,35,665.456,-6.599,-1.485,0.219,2.97,2.504
41.27,-0.923,-1.038,2.547,-0.098,-1.52,0.149,-0.102,1.052,-161.285,104.5,144.5,0.047,-0.264,190,117,114,14,200,101,35,665.456,-6.595,-1.448,0.205,2.968,2.545
41.29,-0.884,-1.033,2.543,-0.074,-1.375,0.149,-0.101,1.051,-161.285,104.5,144.5,0.047,-0.264,190,117,114,14,200,101,35,665.456,-6.591,-1.477,0.201,2.966,2.562
41.31,-0.846,-1.027,2.527,-0.039,-1.242,0.15,-0.098,1.054,-161.329,104.625,144.5,0.049,-0.258,190,117,114,14,200,101,35,665.456,-6.597,-1.338,0.221,2.969,2.566
41.33,-0.769,-1.033,2.492,-0.008,-1.137,0.151,-0.092,1.051,-161.367,104.625,144.5,0.047,-0.253,190,117,114,14,200,101,35,665.456,-6.597,-1.479,0.258,2.969,2.596
41.35,-0.736,-1.038,2.457,-0.023,-0.941,0.152,-0.087,1.034,-161.367,104.625,144.5,0.039,-0.253,190,117,114,14,200,101,35,665.456,-6.598,-1.394,0.209,2.969,2.661
41.37,-0.703,-1.038,2.426,-0.055,-0.844,0.157,-0.083,1.024,-161.406,104.75,144.5,0.02,-0.253,190,117,114,14,200,101,35,665.456,-6.596,-1.392,0.257,2.969,2.695
41.39,-0.665,-1.038,2.402,-0.062,-0.75,0.157,-0.084,1.015,-161.433,104.875,144.5,0.011,-0.247,190,117,114,14,200,101,35,665.456,-6.526,-1.248,0.281,2.944,2.716
41.41,-0.582,-1.011,2.418,0.113,-0.59,0.157,-0.085,1.009,-161.433,104.875,144.5,0.005,-0.247,190,117,114,14,200,101,35,665.456,-6.583,-1.28,0.228,2.964,2.726
41.43,-0.544,-0.978,2.434,0.359,-0.512,0.157,-0.087,1.001,-161.461,105,144.5,-0.002,-0.247,190,117,114,14,200,101,35,665.456,-6.596,-1.089,0.28,2.968,2.804
41.45,-0.505,-0.945,2.445,0.68,-0.43,0.157,-0.089,0.998,-161.477,105,144.5,-0.005,-0.247,190,117,114,14,200,101,35,665.456,-6.584,-1.186,0.296,2.964,2.939
41.47,-0.428,-0.901,2.469,1.16,-0.348,0.158,-0.09,1,-161.477,105,144.5,-0.003,-0.247,190,117,114,14,200,101,35,665.456,-6.586,-1.284,0.3,2.965,3.098
41.49,-0.385,-0.89,2.492,1.242,-0.191,0.159,-0.09,1.019,-161.488,105.125,144.5,0.006,-0.236,190,117,114,14,200,101,35,665.456,-6.597,-1.172,0.334,2.969,3.108
41.51,-0.346,-0.879,2.504,1.223,-0.109,0.16,-0.089,1.021,-161.488,105.125,144.5,0.018,-0.236,190,117,114,14,200,101,35,665.456,-6.57,-1.093,0.326,2.959,3.112
41.53,-0.313,-0.873,2.496,1.148,-0.012,0.16,-0.089,1.02,-161.494,105.25,144.5,0.017,-0.225,190,117,114,14,200,101,35,665.456,-6.568,-1.207,0.381,2.958,3.091
41.55,-0.236,-0.84,2.461,1.051,0.199,0.159,-0.089,1.021,-161.499,105.375,144.5,0.018,-0.22,190,120,118,14,200,101,35,665.456,-6.584,-1.177,0.463,2.963,3.118
41.57,-0.198,-0.818,2.457,1.078,0.301,0.158,-0.089,1.024,-161.499,105.375,144.5,0.02,-0.22,190,120,118,14,200,101,35,665.456,-6.598,-1.215,0.544,2.968,3.113
41.59,-0.154,-0.797,2.469,1.117,0.398,0.158,-0.087,1.023,-161.494,105.5,144.5,0.02,-0.203,190,120,118,14,200,101,35,665.456,-6.567,-1.076,0.61,2.941,3.109
41.61,-0.077,-0.769,2.48,1.152,0.496,0.16,-0.087,1.023,-161.483,105.5,144.5,0.021,-0.192,190,120,118,14,200,101,35,665.456,-6.589,-1.07,0.541,2.918,3.152
41.63,-0.038,-0.764,2.488,1.039,0.699,0.162,-0.083,1.025,-161.483,105.5,144.5,0.023,-0.192,190,120,118,14,200,101,35,665.456,-6.586,-1.066,0.63,2.884,3.193
41.65,0,-0.758,2.484,0.906,0.805,0.166,-0.074,1.025,-161.466,105.625,144.5,0.024,-0.181,190,120,118,14,200,101,35,665.456,-6.597,-1.065,0.739,2.841,3.214
41.67,0.038,-0.753,2.488,0.758,0.902,0.167,-0.071,1.022,-161.439,105.625,144.5,0.021,-0.176,190,120,118,14,200,101,35,665.456,-6.598,-1.022,0.765,2.837,3.223
41.69,0.121,-0.747,2.496,0.52,1.074,0.167,-0.069,1.022,-161.439,105.75,144.5,0.021,-0.176,190,120,118,14,200,101,35,665.456,-6.588,-0.988,0.847,2.831,3.247
41.71,0.165,-0.736,2.523,0.473,1.152,0.167,-0.067,1.016,-161.411,105.875,144.5,0.02,-0.176,190,120,118,14,200,101,35,665.456,-6.579,-0.99,0.874,2.827,3.264
41.73,0.209,-0.725,2.559,0.453,1.23,0.167,-0.065,1.011,-161.378,105.875,144.5,0.01,-0.176,190,120,118,14,200,101,35,665.456,-6.595,-1.003,0.902,2.832,3.282
41.75,0.297,-0.714,2.602,0.453,1.309,0.167,-0.063,1.009,-161.378,106,144.5,0.008,-0.17,190,121,120,14,200,101,35,665.456,-6.596,-0.979,0.896,2.831,3.286
41.77,0.341,-0.709,2.691,0.406,1.449,0.167,-0.059,1.007,-161.34,106,144.5,0.007,-0.17,190,121,120,14,200,101,35,665.456,-6.595,-0.845,0.953,2.829,3.335
41.79,0.39,-0.709,2.746,0.344,1.52,0.171,-0.049,0.999,-161.34,106,144.5,0,-0.17,191,121,120,14,200,101,35,665.456,-6.594,-0.346,1.109,2.828,3.431
41.81,0.434,-0.714,2.805,0.234,1.59,0.174,-0.043,0.997,-161.296,106.125,144.5,-0.003,-0.17,191,121,120,14,200,101,35,665.456,-6.597,-0.304,1.284,2.829,3.493
41.83,0.533,-0.736,2.941,-0.059,1.719,0.176,-0.038,0.997,-161.246,106.25,144.5,-0.002,-0.17,191,121,120,14,200,101,35,665.456,-6.598,-0.292,1.303,2.828,3.506
41.85,0.588,-0.747,3.02,-0.211,1.773,0.179,-0.033,0.996,-161.246,106.25,144.5,-0.002,-0.17,191,121,120,14,200,101,35,665.456,-6.533,-0.214,1.31,2.804,3.512
41.871,0.643,-0.753,3.109,-0.332,1.828,0.181,-0.03,0.994,-161.197,106.375,144.5,-0.005,-0.17,191,121,120,14,200,101,35,665.456,-6.17,-0.146,1.496,2.677,3.537
41.891,0.698,-0.753,3.199,-0.398,1.887,0.182,-0.028,0.995,-161.142,106.5,144.5,-0.004,-0.17,191,121,120,14,200,101,35,665.456,-6.067,-0.096,1.602,2.64,3.551
41.911,0.818,-0.753,3.402,-0.344,1.969,0.182,-0.027,0.997,-161.142,106.5,144.5,-0.002,-0.17,191,121,120,14,200,101,35,665.456,-5.852,-0.054,1.735,2.564,3.589
41.931,0.873,-0.747,3.488,-0.273,2.008,0.183,-0.024,1,-161.082,106.5,144.5,0.002,-0.17,191,121,120,14,200,101,35,665.456,-5.552,-0.11,1.838,2.459,3.688
41.951,0.934,-0.753,3.555,-0.23,2.047,0.184,-0.022,1.006,-161.027,106.5,144.5,0.008,-0.17,191,121,120,14,200,101,35,665.456,-5.545,-0.089,1.849,2.456,3.854
41.971,1.055,-0.775,3.668,-0.25,2.086,0.184,-0.018,1.016,-161.027,106.625,144.5,0.018,-0.17,191,121,120,14,200,104,35,665.456,-5.429,-0.079,1.925,2.415,3.979
41.991,1.11,-0.791,3.711,-0.418,2.168,0.186,-0.017,1.024,-160.961,106.75,144.5,0.027,-0.17,191,121,120,14,200,104,35,665.456,-4.974,0.135,1.901,2.254,4.053
42.011,1.17,-0.797,3.754,-0.52,2.219,0.188,-0.014,1.041,-160.961,106.75,144.5,0.043,-0.17,191,121,120,14,200,104,35,665.456,-4.496,0.048,1.842,2.087,4.046
42.031,1.23,-0.807,3.785,-0.574,2.258,0.189,-0.011,1.052,-160.895,106.875,144.5,0.055,-0.154,191,121,120,14,200,104,35,665.456,-4.361,0.254,1.829,2.039,4.085
42.051,1.346,-0.807,3.777,-0.5,2.316,0.19,-0.007,1.062,-160.829,107,144.5,0.065,-0.132,191,121,120,14,200,104,35,665.456,-4.246,0.227,1.837,1.999,4.147
42.071,1.401,-0.807,3.742,-0.414,2.348,0.188,0,1.073,-160.829,107,144.5,0.077,-0.132,191,121,120,14,200,104,35,665.456,-4.241,0.245,1.856,1.996,4.212
42.091,1.456,-0.807,3.707,-0.34,2.375,0.187,0.004,1.078,-160.757,107.125,144.5,0.082,-0.104,191,121,120,14,200,104,35,665.456,-4.241,0.245,1.956,1.996,4.226
42.111,1.566,-0.818,3.609,-0.301,2.383,0.188,0.01,1.077,-160.681,107.25,144.5,0.081,-0.066,191,121,120,14,200,104,35,665.456,-4.197,0.275,2.108,1.98,4.283
42.131,1.62,-0.824,3.555,-0.301,2.406,0.191,0.015,1.071,-160.681,107.25,144.5,0.075,-0.066,191,121,120,14,200,104,35,665.456,-4.191,0.278,2.285,1.977,4.393
